"ven_lati","ven_long","ven_vlrnot"
"-3.723678","-38.558171","26.5"
"-3.723677","-38.540036","311.30"
"-3.723674","-38.548479","144.39"
"-3.723669","-38.548954","69.67"
"-3.7236664","-38.5359944","147.2"
"-3.723666","-38.547466","191.27"
"-3.723662","-38.535997","164.35"
"-3.723661","-38.566682","45.79"
"-3.72366","-38.567038","75.76"
"-3.72366","-38.540039","1844.96"
"-3.723659","-38.542499","62.79"
"-3.723658","-38.567023","3083.65"
"-3.723656","-38.563046","44.79"
"-3.723656","-38.54762","31.89"
"-3.7236537","-38.5535614","20.5"
"-3.723653","-38.548869","490.87"
"-3.723651","-38.548869","39.78"
"-3.723648","-38.54895","318.12"
"-3.723646","-38.56573","24.88"
"-3.723643","-38.553686","89.97"
"-3.723643","-38.55199","163.22"
"-3.723642","-38.55199","20.89"
"-3.723639","-38.567237","698.38"
"-3.723639","-38.563333","49.9"
"-3.723638","-38.551954","73.57"
"-3.723637","-38.567053","288.59"
"-3.723636","-38.561294","75.66"
"-3.723636","-38.541624","1103.32"
"-3.7236351","-38.5416194","249.0"
"-3.723635","-38.567074","59.7"
"-3.723635","-38.54162","1269.29"
"-3.723635","-38.541619","2353.10"
"-3.723634","-38.548602","38.59"
"-3.723634","-38.541624","2408.45"
"-3.723633","-38.56704","52.5"
"-3.72363","-38.567194","161.94"
"-3.72363","-38.567047","1011.34"
"-3.723629","-38.548994","30.89"
"-3.723629","-38.536849","22.88"
"-3.723627","-38.558666","128.7"
"-3.723626","-38.561092","214.09"
"-3.723626","-38.535137","53.79"
"-3.723624","-38.54764","47.79"
"-3.723623","-38.554732","61.77"
"-3.723621","-38.534181","36.88"
"-3.723616","-38.533378","55.9"
"-3.72361","-38.54017","799.12"
"-3.723609","-38.566979","925.16"
"-3.723605","-38.563525","50.89"
"-3.7236039","-38.5417163","62.8"
"-3.723603","-38.540137","36.88"
"-3.723602","-38.545894","101.79"
"-3.723599","-38.563802","81.95"
"-3.723596","-38.543592","32.28"
"-3.723589","-38.564474","69.79"
"-3.723589","-38.562488","23.89"
"-3.723573","-38.567056","1341.60"
"-3.723566","-38.567343","68.76"
"-3.723565","-38.559061","38.79"
"-3.723564","-38.567288","695.42"
"-3.723562","-38.567331","436.62"
"-3.72356","-38.567331","173.18"
"-3.723559","-38.562217","57.7"
"-3.723558","-38.565124","32.79"
"-3.723555","-38.566891","33.88"
"-3.723554","-38.543172","43.69"
"-3.723553","-38.56733","92.5"
"-3.723551","-38.549209","78.49"
"-3.72355","-38.536842","20.88"
"-3.723544","-38.55487","31.89"
"-3.723538","-38.537993","69.69"
"-3.7235323","-38.5359118","308.14"
"-3.723527","-38.552215","278.64"
"-3.723515","-38.540138","42.39"
"-3.723509","-38.567524","114.68"
"-3.723507","-38.567049","49.79"
"-3.723504","-38.537363","51.89"
"-3.723503","-38.567085","64.7"
"-3.723501","-38.555892","43.6"
"-3.723496","-38.533699","53.27"
"-3.7234946","-38.5230614","41.39"
"-3.723492","-38.558938","40.9"
"-3.723491","-38.563387","69.95"
"-3.7234868","-38.559744","57.8"
"-3.723481","-38.567982","55.89"
"-3.72348","-38.562362","46.7"
"-3.7234751","-38.5669501","514.9"
"-3.723475","-38.56695","14875.88"
"-3.723475","-38.543111","54.8"
"-3.723474","-38.567103","380.91"
"-3.723474","-38.56695","175.46"
"-3.723474","-38.565616","338.15"
"-3.723474","-38.563308","30.88"
"-3.723473","-38.56695","89.69"
"-3.723472","-38.565616","23.88"
"-3.723468","-38.56734","62.59"
"-3.723464","-38.554054","33.89"
"-3.723464","-38.537419","167.58"
"-3.72346","-38.552361","382.47"
"-3.72345941331835","-38.5634031521454","82.7"
"-3.723456","-38.554154","168.19"
"-3.723449","-38.565552","118.69"
"-3.723449","-38.550134","272.99"
"-3.7234488","-38.5541645","128.5"
"-3.723448","-38.566758","596.83"
"-3.723448","-38.550139","118.59"
"-3.723443","-38.566749","450.48"
"-3.723433","-38.555951","46.2"
"-3.723424","-38.567296","30.89"
"-3.723424","-38.562378","47.9"
"-3.723417","-38.560503","48.9"
"-3.723415","-38.552464","24.89"
"-3.723408","-38.554603","101.38"
"-3.723408","-38.554374","145.99"
"-3.723407","-38.555691","113.89"
"-3.723405","-38.555768","32.89"
"-3.723403","-38.55408","32.89"
"-3.7234018","-38.5638396","29.9"
"-3.7234","-38.553398","23.89"
"-3.7234","-38.549969","19.9"
"-3.723397","-38.547812","149.57"
"-3.723396","-38.553456","16.89"
"-3.723394","-38.56436","58.77"
"-3.723379","-38.567309","492.63"
"-3.723376","-38.567288","5792.60"
"-3.723376","-38.547819","398.31"
"-3.723372","-38.565529","70.69"
"-3.72337","-38.567242","379.67"
"-3.723362","-38.539771","105.6"
"-3.723362","-38.53431","181.89"
"-3.723359","-38.547556","112.36"
"-3.7233582","-38.5526315","69.8"
"-3.723355","-38.541512","176.09"
"-3.723352","-38.541512","42.98"
"-3.723349","-38.562827","90.7"
"-3.723345","-38.555743","35.79"
"-3.723345","-38.5489","592.99"
"-3.723337","-38.539851","558.27"
"-3.7233365","-38.5398513","84.7"
"-3.723336","-38.5641","1892.16"
"-3.723336","-38.559301","284.58"
"-3.723325","-38.553386","35.8"
"-3.723322","-38.567355","66.8"
"-3.723316","-38.560622","112.96"
"-3.723311","-38.541421","413.6"
"-3.723307","-38.55324","85.65"
"-3.723303","-38.541742","71.78"
"-3.7233","-38.559051","52.6"
"-3.723295","-38.538943","83.12"
"-3.723292","-38.565289","183.7"
"-3.72329","-38.565283","218.38"
"-3.723284","-38.558824","48.59"
"-3.723283","-38.558824","24.89"
"-3.72328","-38.542113","137.36"
"-3.723279","-38.559013","45"
"-3.7232733","-38.5490831","62.8"
"-3.723272","-38.53881","270.06"
"-3.723264","-38.553295","47.59"
"-3.723257","-38.564875","92.6"
"-3.723252","-38.541506","30.88"
"-3.723249","-38.543185","135.88"
"-3.723246","-38.543183","55.7"
"-3.723241","-38.539106","67.79"
"-3.723241","-38.533921","125.59"
"-3.723234","-38.563779","67.7"
"-3.723234","-38.55567","36.88"
"-3.723229","-38.560483","386.58"
"-3.7232214","-38.5675653","57.2"
"-3.723217","-38.538991","215.37"
"-3.723211","-38.546769","75.94"
"-3.723209","-38.558558","20.89"
"-3.723209","-38.515193","57.89"
"-3.723195","-38.565283","67"
"-3.723192","-38.560017","1843.15"
"-3.723192","-38.54142","20.89"
"-3.723179","-38.56038","39.6"
"-3.723178","-38.559177","23.89"
"-3.723166","-38.55466","35.88"
"-3.723152","-38.533981","147.49"
"-3.723148","-38.536563","53.39"
"-3.72314","-38.533976","64.8"
"-3.723138","-38.539057","58.77"
"-3.723134","-38.542828","95.49"
"-3.723133","-38.563994","116.6"
"-3.723133","-38.533926","25.89"
"-3.723121","-38.537321","35.8"
"-3.723113","-38.554358","29.88"
"-3.723108","-38.564243","783.78"
"-3.723107","-38.564244","329.45"
"-3.723106","-38.549121","33.89"
"-3.723106","-38.549075","150.67"
"-3.723105","-38.56424","54.59"
"-3.723104","-38.561947","87.77"
"-3.723104","-38.544983","313.88"
"-3.723102","-38.545984","23.89"
"-3.723095","-38.559943","96.47"
"-3.723094","-38.553147","94.46"
"-3.723093","-38.559923","111.38"
"-3.723092","-38.56411","235.53"
"-3.723086","-38.551841","290.39"
"-3.723083","-38.547553","61.78"
"-3.7230759","-38.5592011","113.7"
"-3.723073","-38.522824","197.56"
"-3.723059","-38.564055","259.99"
"-3.723047","-38.536481","24.89"
"-3.723042","-38.56206","3987.99"
"-3.7230362","-38.5613308","2287.04"
"-3.723023","-38.543267","66.77"
"-3.723019","-38.543336","240.20"
"-3.723018","-38.533977","657.87"
"-3.723015","-38.545475","113.59"
"-3.723008","-38.555224","26.5"
"-3.723003","-38.561898","75.95"
"-3.7229994","-38.5625327","37.9"
"-3.722998","-38.554015","197.77"
"-3.722998","-38.534022","107.49"
"-3.722992","-38.557822","33.89"
"-3.72297","-38.559836","65.69"
"-3.722969","-38.552616","53.7"
"-3.722966","-38.564174","92.11"
"-3.722955","-38.55183","242.99"
"-3.722947","-38.555858","101.7"
"-3.722943","-38.564079","60.69"
"-3.722932","-38.565447","163.64"
"-3.722921","-38.535736","42.79"
"-3.722905","-38.562676","22.88"
"-3.722896","-38.530608","63.8"
"-3.722893","-38.555426","20.89"
"-3.722887","-38.563833","58.79"
"-3.722886","-38.563818","343.77"
"-3.72288","-38.546795","45.89"
"-3.72288","-38.545526","59.8"
"-3.722875","-38.56254","36.8"
"-3.722873","-38.551916","50.89"
"-3.72286","-38.542239","1896.70"
"-3.722855","-38.564111","277.29"
"-3.72285","-38.541676","103.47"
"-3.722844","-38.564111","30.89"
"-3.722843","-38.558333","100.58"
"-3.72284","-38.564112","372.93"
"-3.722836","-38.558411","30.89"
"-3.722833","-38.5584","20.89"
"-3.722831","-38.556742","125.24"
"-3.722821","-38.562619","22.88"
"-3.7228171","-38.5515737","1106.58"
"-3.722816","-38.55669","103.69"
"-3.722816","-38.537442","63.76"
"-3.722813","-38.565748","112.69"
"-3.722805","-38.533958","246.33"
"-3.722798","-38.543008","75.59"
"-3.722797","-38.534245","56.89"
"-3.722793","-38.545564","316.27"
"-3.722789","-38.548897","173.93"
"-3.722785","-38.540588","29.88"
"-3.722778","-38.548967","960.03"
"-3.722772","-38.56078","145.7"
"-3.72277","-38.537379","39.38"
"-3.722766","-38.548961","218.98"
"-3.722756","-38.54572","46.8"
"-3.722755","-38.563948","23.89"
"-3.722755","-38.554926","150.29"
"-3.722742","-38.566822","52.8"
"-3.72274","-38.556032","20.89"
"-3.722736","-38.553055","675.96"
"-3.722734","-38.548941","14.9"
"-3.7227331","-38.5641831","97.7"
"-3.722733","-38.564183","81.94"
"-3.722733","-38.561528","75.95"
"-3.722731","-38.556897","295.33"
"-3.722722","-38.548953","755.09"
"-3.722721","-38.54899","20.89"
"-3.722708","-38.547433","62.67"
"-3.722704","-38.5509","23.89"
"-3.7227","-38.54505","73.19"
"-3.722699","-38.51716","39.88"
"-3.722687","-38.543267","37.68"
"-3.722683","-38.560046","89.78"
"-3.722672","-38.560938","23.89"
"-3.722671","-38.560945","23.79"
"-3.722669","-38.540658","684.94"
"-3.722661","-38.551531","102.55"
"-3.722655","-38.565182","220.49"
"-3.722652","-38.56518","614.44"
"-3.722647","-38.554901","25.88"
"-3.722647","-38.537648","29.79"
"-3.722642","-38.547157","91.6"
"-3.722632","-38.563936","825.76"
"-3.722619","-38.543967","77.6"
"-3.722618","-38.556915","98.69"
"-3.722617","-38.543965","115.49"
"-3.722616","-38.546942","223.12"
"-3.722614","-38.552614","21.49"
"-3.722612","-38.565162","89.58"
"-3.722609","-38.537351","33.48"
"-3.722607","-38.53267","26.88"
"-3.722606","-38.540097","220.25"
"-3.722604","-38.543319","41.23"
"-3.722602","-38.540734","38.8"
"-3.722594","-38.553245","617.00"
"-3.72259","-38.546077","38.79"
"-3.7225897","-38.5513233","1889.19"
"-3.7225887","-38.542072","169.21"
"-3.722585","-38.548881","283.08"
"-3.722581","-38.560598","190.62"
"-3.722581","-38.549561","197.97"
"-3.7225775","-38.511742","53.9"
"-3.722574","-38.562396","40.9"
"-3.722571","-38.565003","450.33"
"-3.722569","-38.562703","56.4"
"-3.722568","-38.540839","53.8"
"-3.72256","-38.540838","220.01"
"-3.722558","-38.555265","23.89"
"-3.722558","-38.551183","81.69"
"-3.722554","-38.566991","39.38"
"-3.72255","-38.565357","252.79"
"-3.722549","-38.551497","121.25"
"-3.722528","-38.558312","33.38"
"-3.72252","-38.546722","23.89"
"-3.722519","-38.561422","100.57"
"-3.722518","-38.563572","60.37"
"-3.722512","-38.542368","75.1"
"-3.722509","-38.565084","28.89"
"-3.722509","-38.555499","26.49"
"-3.722504","-38.542202","137.56"
"-3.722503","-38.54236","47.4"
"-3.722502","-38.565225","120.68"
"-3.722501","-38.537954","23.89"
"-3.7225","-38.537954","32.89"
"-3.722499","-38.532874","55.8"
"-3.722492","-38.532911","62"
"-3.72249","-38.558644","280.48"
"-3.722458","-38.562405","604.26"
"-3.722457","-38.56235","1223.51"
"-3.722454","-38.563443","123.49"
"-3.722454","-38.560931","211.27"
"-3.722454","-38.551424","115.43"
"-3.722453","-38.563222","96.38"
"-3.722453","-38.551424","29.89"
"-3.722452","-38.565401","66.29"
"-3.722451","-38.560928","189.29"
"-3.722449","-38.541384","275.47"
"-3.722448","-38.562346","266.15"
"-3.722434","-38.534297","141.58"
"-3.722431","-38.541268","118.18"
"-3.722426","-38.538827","332.65"
"-3.722422","-38.554623","28.89"
"-3.722414","-38.551697","25.89"
"-3.722404","-38.564767","78.68"
"-3.7223995","-38.5595515","755.0"
"-3.722399","-38.556327","202.97"
"-3.722399","-38.527883","37.58"
"-3.722394","-38.560945","52.89"
"-3.722393","-38.54125","177.53"
"-3.722391","-38.562496","138.1"
"-3.722391","-38.56236","423.27"
"-3.722382","-38.5413","107.97"
"-3.72238","-38.546108","545.68"
"-3.722379","-38.556142","46.9"
"-3.722379","-38.523224","237.71"
"-3.722378","-38.53796","635.48"
"-3.722369","-38.562828","116"
"-3.722368","-38.562384","100.49"
"-3.7223674","-38.5481831","31.9"
"-3.722351","-38.523467","66.69"
"-3.72235","-38.562682","78.68"
"-3.72235","-38.54605","386.08"
"-3.7223468","-38.5468689","24.9"
"-3.722342","-38.546868","56.79"
"-3.722334","-38.56089","52.79"
"-3.722332","-38.553302","41.7"
"-3.722332","-38.539431","36.88"
"-3.7223297","-38.5468776","47.9"
"-3.7223218","-38.5545982","53.7"
"-3.72232","-38.556988","78.57"
"-3.722317","-38.514901","58.69"
"-3.722312","-38.564983","27.89"
"-3.7223071","-38.5422635","42.8"
"-3.722307","-38.542264","584.88"
"-3.722303","-38.564853","66.46"
"-3.722302","-38.564848","172.94"
"-3.722301","-38.564847","88.59"
"-3.7223","-38.557055","112.49"
"-3.7223","-38.549496","161.18"
"-3.722299","-38.5648504","22.9"
"-3.722281","-38.548182","99.79"
"-3.722279","-38.566123","37.88"
"-3.722276","-38.550257","27.9"
"-3.722274","-38.542162","179.48"
"-3.722269","-38.550054","171.29"
"-3.722262","-38.563609","23.89"
"-3.7222618","-38.563926","19.9"
"-3.722257","-38.563964","23.89"
"-3.722257","-38.555747","89.59"
"-3.722255","-38.54728","59.8"
"-3.722253","-38.537649","49.89"
"-3.722247","-38.545598","37.8"
"-3.722245","-38.563614","114.96"
"-3.7222447","-38.563614","25.7"
"-3.7222444","-38.5662257","48.42"
"-3.722244","-38.55847","38.79"
"-3.722235","-38.563013","32.68"
"-3.72223","-38.566191","51.79"
"-3.722224","-38.519204","86.29"
"-3.722223","-38.566489","20.89"
"-3.722223","-38.531735","21.89"
"-3.722221","-38.560696","96.5"
"-3.722217","-38.542302","1942.48"
"-3.72221","-38.558449","143.99"
"-3.722205","-38.565872","38.88"
"-3.722203","-38.53403","73.76"
"-3.722202","-38.534048","283.94"
"-3.722201","-38.537885","92.68"
"-3.7222","-38.542409","20.89"
"-3.722189","-38.527999","381.90"
"-3.722186","-38.558306","94.57"
"-3.722173","-38.537624","23.89"
"-3.722167","-38.52317","436.54"
"-3.722161","-38.55005","34.88"
"-3.722161","-38.548344","119.6"
"-3.722155","-38.545982","160.24"
"-3.722149","-38.558101","31.79"
"-3.722145","-38.533801","57.92"
"-3.722142","-38.533956","56.79"
"-3.722138","-38.558018","27.8"
"-3.72213","-38.55826","39.8"
"-3.722124","-38.55044","81.69"
"-3.722123","-38.548415","74.67"
"-3.72212","-38.542242","239.07"
"-3.722119","-38.559716","27.89"
"-3.722117","-38.561023","241.98"
"-3.722106","-38.562443","69.95"
"-3.722103","-38.547773","83.1"
"-3.722094","-38.534173","25.89"
"-3.722091","-38.560667","123.99"
"-3.7220908","-38.5606666","847.92"
"-3.722085","-38.530489","40.24"
"-3.722083","-38.564979","23.88"
"-3.722083","-38.542887","46.79"
"-3.722076","-38.563846","33.88"
"-3.722075","-38.564962","53.68"
"-3.722072","-38.542236","42.59"
"-3.722068","-38.5371","26.88"
"-3.722067","-38.563505","43.69"
"-3.722067","-38.559405","18.89"
"-3.7220621","-38.5159387","189.2"
"-3.722055","-38.528108","166.43"
"-3.722049","-38.538893","436.26"
"-3.722045","-38.562509","52.79"
"-3.722044","-38.562493","62.48"
"-3.722044","-38.54621","90.77"
"-3.72204","-38.537582","59.79"
"-3.722038","-38.547814","134.68"
"-3.722034","-38.542451","495.39"
"-3.722033","-38.559336","22.89"
"-3.722032","-38.53867","55.79"
"-3.722013","-38.542152","126.5"
"-3.722011","-38.563409","52.8"
"-3.72198","-38.515061","52.89"
"-3.721977","-38.517621","41.78"
"-3.721968","-38.54698","86.69"
"-3.721964","-38.548173","26.69"
"-3.721963","-38.54604","254.4"
"-3.721959","-38.535208","535.30"
"-3.721958","-38.546122","682.58"
"-3.721953","-38.560353","20.89"
"-3.721947","-38.564048","83.47"
"-3.721945","-38.54408","67.8"
"-3.721944","-38.55808","50.81"
"-3.721921","-38.553455","611.05"
"-3.721921","-38.551615","119.29"
"-3.721918","-38.544451","100.48"
"-3.721917","-38.559464","66.91"
"-3.721917","-38.552614","23.88"
"-3.721914","-38.550116","123.9"
"-3.7219132","-38.544388","63.7"
"-3.721913","-38.544388","1044.01"
"-3.721909","-38.56266","90.69"
"-3.721904","-38.517693","119.49"
"-3.721902","-38.548694","2474.10"
"-3.721894","-38.544477","390.24"
"-3.721891","-38.553414","376.26"
"-3.721891","-38.54852","87.85"
"-3.721888","-38.564238","37.8"
"-3.721886","-38.549535","66.79"
"-3.721884","-38.564774","61.6"
"-3.721884","-38.549257","30.89"
"-3.721884","-38.535423","23.89"
"-3.721883","-38.556347","40.8"
"-3.721883","-38.544346","1231.56"
"-3.721881","-38.554943","199.34"
"-3.721876","-38.551659","45.76"
"-3.721873","-38.538973","277.08"
"-3.721872","-38.544496","32.89"
"-3.721867","-38.553472","195.53"
"-3.721867","-38.553434","42.8"
"-3.721864","-38.54764","164.48"
"-3.721864","-38.547639","317.7"
"-3.721861","-38.556632","24.89"
"-3.721845","-38.538833","96.14"
"-3.721844","-38.544458","115.54"
"-3.721843","-38.537287","23.89"
"-3.721842","-38.554528","44.9"
"-3.721838","-38.558974","47.79"
"-3.721836","-38.541035","97.46"
"-3.721835","-38.544482","50.8"
"-3.721834","-38.565635","23.89"
"-3.7218331","-38.5595494","19.9"
"-3.721832","-38.547851","197.44"
"-3.721827","-38.562724","96.19"
"-3.721826","-38.533716","29.89"
"-3.721824","-38.553496","32.68"
"-3.721821","-38.535115","113.61"
"-3.72182","-38.566258","246.27"
"-3.721814","-38.51642","68.19"
"-3.721813","-38.5642","23.89"
"-3.721813","-38.556944","118.66"
"-3.72181","-38.544437","291.99"
"-3.721805","-38.5445","277.77"
"-3.7218047","-38.551095","87.6"
"-3.721798","-38.544502","289.14"
"-3.721784","-38.5478139","39.9"
"-3.721783","-38.56455","50.12"
"-3.721782","-38.544495","43.39"
"-3.721782","-38.513995","58.79"
"-3.721778","-38.560223","23.89"
"-3.721776","-38.544466","641.00"
"-3.721764","-38.546339","53.24"
"-3.7217547","-38.5490034","53.8"
"-3.721754","-38.549004","1656.37"
"-3.72175","-38.548182","42.8"
"-3.721747","-38.566343","517.03"
"-3.721746","-38.542634","226.98"
"-3.721745","-38.560383","26.89"
"-3.721743","-38.564237","31.79"
"-3.721739","-38.564597","23.89"
"-3.721737","-38.51633","171.54"
"-3.721731","-38.549581","39.78"
"-3.7217301","-38.5385067","67.3"
"-3.721716","-38.557663","30.89"
"-3.721715","-38.53255","59.6"
"-3.721708","-38.538589","167.5"
"-3.721703","-38.564968","55.8"
"-3.721701","-38.544466","135.5"
"-3.721699","-38.55465","115.88"
"-3.721696","-38.554479","98.16"
"-3.721696","-38.54785","85.69"
"-3.721682","-38.537341","44.29"
